dates,AMEALCO_DE_BONFIL,PINAL_DE_AMOLES,ARROYO_SECO,CADEREYTA_DE_MONTES,COLON,CORREGIDORA,EZEQUIEL_MONTES,HUIMILPAN,JALPAN_DE_SERRA,LANDA_DE_MATAMOROS,EL_MARQUES,PEDRO_ESCOBEDO,PENAMILLER,QUERETARO,SAN_JOAQUIN,SAN_JUAN_DEL_RIO,TEQUISQUIAPAN,TOLIMAN
18/12/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19/12/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20/12/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
21/12/2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0
22/12/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
23/12/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
24/12/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25/12/2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0
26/12/2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0
27/12/2021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0
28/12/2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
29/12/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
30/12/2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0
